company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,region_code,okved_main,authorized_capital
5008060917,"ЗАО ""ХЛАДОКОМБИНАТ ГУБЦЕВО""",1135047002530,failed,2025-01-24,50.0,10.5,10000.0
5012033828,"ТСЖ ""НОВОЕ ОЛЬГИНО""",1065012012042,failed,2023-06-08,50.0,68.32,
5022053164,"ООО МЦ ""НЕОМЕД-ПЛЮС""",1175022004002,failed,2023-07-14,50.0,86.21,50000.0
5038074547,"ООО ""ВИТА""",1105038001375,failed,2023-12-21,50.0,,
5053070730,"ООО ""СТМ""",1115053000193,failed,2022-06-17,50.0,28.41.1,900000.0
5078014128,"ОАО ""СП ""ПРАВДА""",1045011902484,failed,2022-10-30,50.0,01.1,13639700.0
5243024683,"ООО ""ВСИ""",1075243000183,failed,2022-01-22,52.0,46.74.2,11000.0
5256055431,"ООО ""КОРОЛЬ АРТУР""",1055227087189,failed,2025-10-30,52.0,47.11,500000.0
5259110610,"ООО ""НЕФТЕГАЗ""",1145259001447,failed,2025-02-13,52.0,52.10.21,10000.0
5406804234,"ООО ""ЛЮДИ ДЕЛА""",1205400006030,failed,2023-06-03,54.0,78.10,10888.0
5408005131,"ООО ""ТД ""ВЕЛЕС""",1155476092023,failed,2022-10-01,54.0,46.38,25000.0
5408100265,"ЗАО НДЦ ""Пролог""",1025403643407,failed,2025-05-21,54.0,41.20,
5417105206,"ОАО ""Александра Невского""",1075474000051,failed,2022-05-08,54.0,01.41,125484.0
5507240591,"ООО ""СТРОЙТЕХИНВЕСТ""",1135543029368,failed,2023-06-30,55.0,49.4,125000000.0
5638030904,"МП ЖКХ ""ИСКРА""",1065638051643,failed,2022-03-29,56.0,36.00.2,100000.0
5831901081,"МУП ""Коммунальное хозяйство""",1125826000343,failed,2024-05-16,58.0,36.00.2,401410.0
5902603687,"ТСЖ ""ГОРЬКОГО, 5""",1055900337976,failed,2024-03-22,59.0,68.32.1,
5903113244,"ООО ""АДМИРАЛ""",1155958010845,failed,2023-11-10,59.0,,
5904063980,"ООО ""КОМПАНИЯ ""ПРЗК""",1025900916612,failed,2022-06-19,59.0,68.2,
5947998731,"МУП ""ОЧЕР""",1145958027148,failed,2023-06-19,59.0,35.30.14,717266.0
6168102998,"ООО ""ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИИ""",1186196022033,failed,2022-06-30,61.0,41.20,10000.0
6316158965,"ООО ""А-СТРОЙ""",1156316001159,failed,2024-08-30,63.0,,
6345012142,"ООО ""АКОМ-ИНВЕСТ""",1026303244373,failed,2023-04-21,63.0,24.43,10000.0
6440026346,"ООО ""МЕЧТА""",1156440000133,failed,2022-10-21,64.0,36.00.1,10000.0
6451002080,"ООО ""НАШ ДОМ""",1136451002555,failed,2022-10-21,64.0,,
6451416740,"ООО ""ЗАВОД ПВХ КОНСТРУКЦИЙ ""ОКОННЫЙ МИР""",1076451000581,failed,2022-06-25,64.0,22.23,10000.0
6603022830,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЬСКАЯ ЛЕСОПРОМЫШЛЕННАЯ КОМПАНИЯ""",1096603000691,failed,2022-02-18,66.0,02.10,14500.0
6613005721,"ООО ""КАМЗЭК""",1036600771833,failed,2024-11-28,66.0,29.31,2410000.0
6623127461,"ООО ""НЛК""",1186658049962,failed,2022-02-21,66.0,24.10,10000.0
6639013357,"ООО ""УС БАЭС""",1056600441743,failed,2022-02-16,66.0,41.2,3000000.0
6658433903,"ООО ""КОЛОМЕНСКОЕ МОЛОКО КООП""",1136658015515,failed,2022-04-25,66.0,46.19,10000.0
6671169790,"ООО МФ ""АЛЬТА""",1056604043506,failed,2025-04-18,66.0,41.20,10000.0
6678049212,"ООО ""ТРАНСИНВЕСТУРАЛ""",1146678014306,failed,2022-04-28,66.0,52.29,10000.0
6680004730,"ООО "" СЕРОВЭНЕРГО """,1146680001380,failed,2022-01-02,66.0,35.30,10000.0
6730063981,"ООО ""КОМПАНИЯ ЛЕКОР+""",1066731105418,failed,2025-11-05,67.0,11.0,10000.0
6905071827,"ООО ""ОРИАН""",1026900525475,failed,2024-09-20,69.0,68.20.2,
6931008620,"ООО ""ЖКХ-СЕРВИС""",1076915001998,failed,2023-05-05,69.0,68.32.1,25000.0
6950087160,"ООО ""УК ""КИТЕЖ""",1086952018010,failed,2022-02-03,69.0,68.32,500000.0
7017213627,"ООО ""СК СТРОЙИНВЕСТ""",1087017012917,failed,2024-04-12,70.0,46.73,13000.0
7017355854,"ООО ""РСК-СТРОЙ""",1147017011701,failed,2022-06-20,70.0,41.20,10000.0
7103022915,"ООО ""ЛАНДАР МТ""",1027100520556,failed,2022-02-28,71.0,68.1,10000.0
7113004344,"ООО ""БАРА""",1037102380490,failed,2025-06-23,71.0,42.12,100000.0
7203153686,"ООО ""ТРАНСФЛОТ""",1047200643973,failed,2022-08-07,72.0,52.29,10000.0
7203375992,"ООО ""СБУ""",1167232058641,failed,2022-06-06,72.0,43.11,10000.0
7306006274,"ООО ""МОНТАЖСТРОЙ""",1047300250865,failed,2025-04-30,73.0,42.21,10000.0
7328089669,"ООО ""АЛЕКС СТРОЙ""",1167325062618,failed,2022-07-21,73.0,43.31,10000.0
7453300855,"ООО СК ""АЛЬФА""",1167456123460,failed,2022-05-26,74.0,41.20,10000.0
7457004737,"ООО ""МВК-СЕРВИС""",1147457001504,failed,2022-02-20,74.0,36.00.1,10000.0
7610086918,"ООО ПЦ ""КОДЕКС""",1107610001553,failed,2022-08-10,76.0,69.10,10000.0
7701264999,"ЗАО ""ХИМПРОМЭКСПОРТ""",1027739914982,failed,2023-08-27,77.0,68.10.1,10000.0
7701683260,"ООО ""ИНВЕСТСТРОЙ""",5067746961596,failed,2024-08-16,77.0,71.1,20000.0
7702427491,"ООО ""Э.М.Е.""",5177746327710,failed,2022-03-26,77.0,77.11,10000.0
7703442365,"ООО ""ЛЕСТЕР""",1187746175847,failed,2023-12-29,77.0,62.02,100000.0
7704369069,"ООО ""ИТРКС""",1167746787944,failed,2024-03-08,77.0,41.20,10000.0
7704792098,"ООО ""ГЛАВСПЕЦСТРОЙ""",1117746788004,failed,2022-05-03,77.0,41.2,10000.0
7705338673,"ООО ""КРАСНАЯ ЛАДЬЯ МОС""",1147746951120,failed,2022-02-07,77.0,16.23,10000.0
7706403244,"ООО ""ТД ""ДНЕПРОСПЕЦСТАЛЬ-М""",1037706051052,failed,2023-10-30,77.0,46.72,1000000.0
7707712559,"ООО ""МС МЕДИА""",1097746617803,failed,2022-04-24,77.0,58,12500.0
7708257870,"ООО ""ЕВРОКАПСТРОЙ""",1157746479780,failed,2022-02-24,77.0,41.20,11000.0
7708590423,"ООО ""АКВА +""",1067746293845,failed,2022-10-22,77.0,31.01,10000.0
7708768924,"ООО ""РИАЛТИ ЦЕНТР""",1127746659402,failed,2022-02-05,77.0,46.73,80000000.0
7708813895,"ООО ""ИРБИС-СТРОЙ""",1147746566021,failed,2024-12-20,77.0,,
7708818269,"ООО ""КАЛАНЧЕВСКАЯ 13""",1147746857983,failed,2022-02-07,77.0,68.20,89325619.0
7709901343,"ООО ""БИЛЕТ-КЛИЕНТ""",1127746273731,failed,2024-09-02,77.0,47.2,1326484.0
7713531896,"ООО ""ВЕСТ-ИНКОМ""",1047796521574,failed,2023-03-20,77.0,79.11,10000.0
7714129210,"ООО ""АВТОЛИТ-Н""",1037700215101,failed,2022-07-28,77.0,,10000.0
7714431407,"ООО ""ГЛОБАЛ СЕРВИС""",1187746800691,failed,2023-05-15,77.0,81.22,50000.0
7714640224,"ООО ""ПЕРСПЕКТИВА""",1067746381878,failed,2025-02-11,77.0,68.10.11,250000.0
7715036657,"ООО ""ТЦ ""ОТРАДНОЕ""",1027739558120,failed,2024-10-25,77.0,95.21,20000.0
7716563293,"ООО ""ТУРБИЙОН АВТО""",1067759609642,failed,2023-03-10,77.0,46.71,10000.0
7716710036,"АО ""ТРАНССТРОЙРЕГИОН""",1127746127552,failed,2024-07-25,77.0,43.21,10000.0
7717089284,"ЗАО ""ИНТЕРСТРОЙСЕРВИС М""",1027700279056,failed,2022-03-27,77.0,,7600.0
7721297336,"ООО ""ТЕРЕНЬКОВСКИЕ ЗОРИ""",1157746344227,failed,2025-04-23,77.0,,
7721552346,"ООО ""МЕРИДИАН""",1067746452377,failed,2024-04-26,77.0,,
7722814259,"ООО ""ПРОФТЕХИНВЕСТ""",1137746612442,failed,2022-08-27,77.0,71.11,20000.0
7722849692,"ООО ""ПРОФФИТ""",1147746827986,failed,2023-12-17,77.0,93.19,10000.0
7723873761,"ООО ""АЛЬЯНСПРОЕКТ""",1137746463513,failed,2025-03-14,77.0,41.20,10000.0
7724806454,"ООО ""ПРИОРИМПЕКС""",1117746779622,failed,2023-12-07,77.0,46.34,10000000.0
7725366037,"ООО ""АКТИВ ПЕТРОЛЕУМ""",1177746340606,failed,2023-01-17,77.0,46.71,
7725822314,"ООО ""ЭЛИТСЕРВИС""",1147746295894,failed,2023-01-30,77.0,47.7,50000.0
7726556070,"ООО ""СТРОЙПАРТНЕР""",1067760918609,failed,2022-10-14,77.0,,
7726730916,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК АПОФЕМА""",1137746900664,failed,2025-03-21,77.0,71.11.1,27270.0
7727265690,"ООО ""ТЕХНИКА""",1037727056201,failed,2022-07-15,77.0,,
7727845780,"ООО ""ГРОМИНВЕСТ СТРОЙ""",5147746211113,failed,2023-12-26,77.0,41.20,25000.0
7727848244,"ООО ""ГРУППА КОМПАНИЙ ПРАЙМ""",5147746320442,failed,2022-07-22,77.0,46.66,50000.0
7733189840,"ООО ""ИНТЕХС""",1157746075740,failed,2022-09-09,77.0,41.20,10000.0
7733830365,"ООО ""БИЗНЕСЛЭНД""",1137746077534,failed,2024-04-17,77.0,,
7735564670,"ООО ""ПИВОВАРНЯ НОВОРИЖСКАЯ""",1097746784519,failed,2022-05-22,77.0,11.05,10000.0
7751511604,"ООО ""УЭК ""ЕД-2""",1137746422000,failed,2022-01-16,77.0,68.32.1,10000.0
7802322397,"ООО ""МОДУЛЬ-ПРО""",1057810272189,failed,2024-11-14,78.0,73.1,500000.0
7802425307,"ООО ""ТД ЯМАТО ТРЕЙД""",1089847087220,failed,2022-10-03,78.0,46.44.1,46000.0
7802469784,"ООО ""ФПК""",1097847134186,failed,2024-08-01,78.0,,
7802568545,"ООО ""ЭКО""",1167847133365,failed,2022-10-27,78.0,,
7805277752,"ООО ""МАГИСТРАЛЬ""",1037811071968,failed,2023-07-13,78.0,46.6,1000000.0
7810723593,"ООО ""СПБ ЭНЕРГОСТРОЙ""",1187847059762,failed,2022-10-24,78.0,41.20,10000.0
7810731844,"ООО ""СПЕЦСТРОЙМОНТАЖ""",1187847158190,failed,2023-05-13,78.0,68.20.29,10000.0
7811459609,"ООО ""СТК-МОДУЛЬ""",1107847088007,failed,2022-04-17,78.0,23.61,1000000.0
7840441148,"ЗАО ""ЕЛИСЕЕВ ПАЛАС ОТЕЛЬ""",1107847372346,failed,2022-03-23,78.0,68.20.1,15410000.0
7841394540,"ООО ""СПЕЦСТРОЙ""",1089847348953,failed,2022-06-30,78.0,41.2,1000000.0
8000027737,"ЗАО ""НОВООРЛОВСКИЙ ГОК""",1028002322424,failed,2022-07-15,80.0,07.29.42,
9102036669,"ООО ""КРЫМ МАГИСТРАЛЬ СТРОЙ""",1149102067520,failed,2022-03-31,91.0,42.11,700000.0
9102195387,"ООО ""УК ""АВЕНТИН""",1159102118867,failed,2022-01-16,91.0,68.32,10000.0
9204568084,"ООО ""СЕВГЕОЦЕНТР""",1179204010699,failed,2023-07-31,92.0,71.12,2555000.0
9701025419,"ООО ""АПРЕЛЬ-ДЕВЕЛОПМЕНТС""",5157746168355,failed,2022-04-01,97.0,68.10.1,10000.0
9705083468,"ООО ""ЭНЕРГОВОСТОК""",5167746435258,failed,2022-02-12,97.0,43.21,100000.0
7804526950,"ООО ""ТД ""ЭЛЕКТРОТЕХМОНТАЖ""",1147847063638,failed,2024-09-05,78.0,46.69.5,194000.0
2309001660,"АО ""РОССЕТИ КУБАНЬ""",1022301427268,failed,2025-12-01,23.0,35.12,39896607600.0
7725039953,"АО ""МИНБАНК""",1027739179160,failed,2023-05-01,77.0,64.19,39899999999.0
7701319704,ГУ-ГЛАВНОЕ УПРАВЛЕНИЕ ПФР №10 ПО Г.МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027701022788,failed,2023-01-01,77.0,84.30,
7706092528,"ПАО БАНК ""ФК ОТКРЫТИЕ""",1027739019208,failed,2025-01-01,77.0,64.19,226487206800.0
2125005784,"МУП ""ТЕПЛОЭНЕРГО""",1042138002400,failed,2023-12-27,21.0,35.3,112214.0
4101004827,"МУП ""ТЭСК""",1024101034540,failed,2025-04-22,41.0,35.30,38900000.0
1833035585,"АО ""БМ-ЭНЕРГО""",1051801763276,failed,2024-02-16,18.0,35.30.14,95369726.0
7701105460,РНКБ БАНК (ПАО),1027700381290,failed,2025-06-12,91.0,64.19,52250972380.0
7735057951,"ООО ""ХКФ БАНК""",1027700280937,failed,2025-04-07,77.0,64.19,2107365000.0
2700001660,"ФГУП ""ГВСУ №6""",1022700931220,failed,2025-09-12,27.0,41.20,500006.0
3442123614,"АО ""ВМК ""КО""",1123459007374,failed,2023-12-28,34.0,24.10.2,2150000000.0
1106014140,"ООО ""ЛУКОЙЛ-КОМИ""",1021100895760,failed,2023-12-01,11.0,06.10.1,5758304166.0
3327329166,"АО ""ВКС""",1033301818659,failed,2022-12-01,33.0,35.30.14,1400000.0
7806247616,"ООО ""УТКОНОС""",1167847327471,failed,2025-06-27,47.0,01.25.1,10000.0
7705401340,"ФГБУ ""ФКП РОСРЕЕСТРА""",1027700485757,failed,2023-01-01,77.0,68.32,
3527009318,КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ,1023502494333,failed,2023-05-02,35.0,84.11.3,
2632090725,"МУП ""ПЯТИГОРСКИЕ ИНЖЕНЕРНЫЕ СЕТИ""",1082632002859,failed,2022-05-12,26.0,33.12,1000000.0
3123427599,"ООО ""БФС""",1173123042762,failed,2023-10-27,31.0,46.38.2,10510000.0
7704731218,"АО ""ОБОРОНЭНЕРГОСБЫТ""",1097746448315,failed,2024-02-12,77.0,35.14,100000.0
1513033388,"ОАО ""ВТС""",1121513001444,failed,2022-03-10,15.0,35.11,916859000.0
7725215743,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ- ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РФ №4 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027725022500,failed,2023-01-01,77.0,84.30,
0245008670,"ГУСП ""БАШСЕЛЬХОЗТЕХНИКА"" РБ",1020201301020,failed,2023-01-26,2.0,46.6,158368593.0
3526020012,АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ,1053500652721,failed,2023-06-01,35.0,84.11.3,
7725216070,ГЛАВНОЕ УПРАВЛЕНИЕ ПФР №8 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027725022863,failed,2023-01-01,77.0,84.30,
3414016635,"МУП ""ВОДОКАНАЛ""",1123453001363,failed,2024-11-27,34.0,36.00,164810.0
7710030362,ГУ-МОСКОВСКОЕ ОБЛАСТНОЕ РО ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,1027700356067,failed,2023-01-01,50.0,84.30,
6102059364,"ООО ""БЕЛАРУСЬ ШИНА""",1136181003892,failed,2024-08-13,34.0,45.31.1,10000.0
5012053817,"ООО ""УК ""РЭУ №5 - НОСОВИХА""",1095012001457,failed,2024-01-11,50.0,68.32.1,20000.0
1327030735,"ООО ""ЛИСМА""",1171326006170,failed,2025-09-04,13.0,27.40,488394135.0
7723738018,"ООО ""ЭЛЕКТРОПРОМСБЫТ""",1097746735130,failed,2026-02-25,63.0,46.43.1,10000.0
7732119617,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №2 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027732002650,failed,2023-01-01,77.0,84.30,
5029067078,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №6 ПО Г.МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1025003532553,failed,2023-01-01,50.0,84.30,
0814154296,ППО УФНС РОССИИ ПО РК,1030800000263,failed,2023-01-27,8.0,94.20,
2801015394,"ПАО КБ ""ВОСТОЧНЫЙ""",1022800000112,failed,2022-02-14,28.0,64.19,8028885632.0
1215011170,"МУП ""ЙОШКАР-ОЛИНСКАЯ ТЭЦ-1""",1021200770634,failed,2024-02-01,12.0,35.30,40000000.0
3523011161,"ООО ""ГАЗПРОМ ТЕПЛОЭНЕРГО ВОЛОГДА""",1023502295442,failed,2025-12-08,35.0,35.30.14,
3664062338,МЕЖРАЙОННАЯ ИФНС РОССИИ №15 ПО ВОРОНЕЖСКОЙ ОБЛАСТИ,1043600195979,failed,2026-04-01,36.0,84.11.13,
7734252981,ГУ - ГУ ПФР №9 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027734010590,failed,2023-01-01,77.0,84.30,
6672316599,"ООО ""СПЕРАНЦА""",1106672009047,failed,2023-01-20,66.0,46.90,300000.0
3442050780,"ЗАО ""ВМЗ ""КРАСНЫЙ ОКТЯБРЬ""",1023402633132,failed,2024-06-07,34.0,24.10.2,500009000.0
0273087956,"ООО ""МАКСИМА""",1120280035325,failed,2026-02-10,2.0,46.72,10000.0
7703266053,"ООО ""СТРОЙГАЗКОНСАЛТИНГ""",1027700277967,failed,2024-06-26,77.0,41.20,30000000.0
1101482803,МЕЖРАЙОННАЯ ИФНС РОССИИ №8 ПО РЕСПУБЛИКЕ КОМИ,1041130401070,failed,2023-09-18,11.0,84.11.4,
3811113427,"ООО ""БАЙКАЛ ЛОГИСТИКА""",1073811006202,failed,2025-10-01,38.0,52.29,10000.0
7702513045,"ООО ""КОНТРАДА КАПИТАЛ""",1047796009128,failed,2025-03-06,77.0,66.30,35000000.0
7718230613,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №7 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027718019306,failed,2023-01-01,77.0,84.30,
7709007859,"ФГУП ""ФТ-ЦЕНТР""",1027739401271,failed,2022-11-29,77.0,84.11.8,334047372.0
2225122570,"КОМИТЕТ ПО ДОРОЖНОМУ ХОЗЯЙСТВУ, БЛАГОУСТРОЙСТВУ, ТРАНСПОРТУ И СВЯЗИ ГОРОДА БАРНАУЛА",1112225008103,failed,2023-12-01,22.0,84.11.3,
6902006058,"МУП ""САХАРОВО""",1026900533923,failed,2023-06-08,69.0,35.30.14,
5321058347,"МУП ""НОВГОРОДСКИЙ ВОДОКАНАЛ""",1025300798522,failed,2024-11-01,53.0,36.00.1,106117668.0
2337020022,"ООО ""СТРОЙТРАНСАВТО""",1152337000309,failed,2023-01-27,23.0,49.4,10000.0
7202021856,"ПАО ""ЗАПСИБКОМБАНК""",1028900001460,failed,2022-01-01,72.0,64.19,1207000000.0
5047052532,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ-ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №5 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1025006179703,failed,2023-01-01,50.0,84.30,
9729030514,"АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""",5167746159785,failed,2022-10-31,77.0,71.12.7,2549780512.0
6440021179,"ООО ""РОСТАГРО-САРАТОВ""",1106440000534,failed,2024-03-28,64.0,01.11,10000.0
1101095900,"ОО УК ""ЖИЛСЕРВИС""",1121101010150,failed,2025-12-30,11.0,68.32.1,10000.0
3426010758,МЕЖРАЙОННАЯ ИФНС РОССИИ №8 ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ,1043400947017,failed,2022-09-19,34.0,84.1,
2901308531,"ООО ""ТОРСТРОЙ""",1222900000476,failed,2024-08-13,29.0,36.00,10000.0
1644091030,"ООО ""РИМЕРА-АЛНАС""",1171690117290,failed,2025-12-01,16.0,28.13,959527271.0
2309033598,"ФКУ УПРДОР ""КАСПИЙ""",1022301436673,failed,2026-03-19,30.0,52.21.2,
3906110008,МЕЖРАЙОННАЯ ИФНС РОССИИ №9 ПО ГОРОДУ КАЛИНИНГРАДУ,1043905000017,failed,2022-08-29,39.0,84.11.4,
3906109620,"ООО ""ВЕСТ-АЛКО""",1033902810413,failed,2025-05-21,39.0,11.01.1,80010000.0
7730060164,ПАО РОСБАНК,1027739460737,failed,2025-01-01,77.0,64.19,15514018530.0
3444140710,"КПК ""КРЕДИТНЫЙ СОЮЗ ""ВКБ-КРЕДИТ""",1063444065717,failed,2025-06-06,34.0,64.99.6,
1101004500,"ТСЖ ""ПОКРОВСКИЙ-6""",1061101040725,failed,2022-08-04,11.0,68.32.1,
2130000012,ИФНС РОССИИ ПО Г.ЧЕБОКСАРЫ,1062128190850,failed,2022-08-29,21.0,84.11.4,
7728690708,"АО ""САЛАВАТСТРОЙТЭК""",1097746005048,failed,2024-05-06,78.0,46.63,100000.0
7750005482,"АО ""СМП БАНК""",1097711000078,failed,2024-01-01,77.0,64.19,12422661110.0
2634003750,ГУ-СТАВРОПОЛЬСКОЕ РО ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,1022601948665,failed,2023-01-01,26.0,84.30,
4101111674,"ГУП ""СПЕЦТРАНС""",1064101065005,failed,2023-05-24,41.0,38.11,24778252.0
3703005431,МЕЖРАЙОННАЯ ИФНС РОССИИ №5 ПО ИВАНОВСКОЙ ОБЛАСТИ,1043700430025,failed,2022-10-24,37.0,84.1,
3127509972,"АО ""ЗАГОРЬЕ""",1043108701448,failed,2024-06-13,31.0,01.47,80268058.0
7017386186,МЕЖРАЙОННАЯ ИФНС РОССИИ №7 ПО ТОМСКОЙ ОБЛАСТИ,1157017017486,failed,2022-10-24,70.0,84.11.13,
6818028261,АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО СЕЛЬСОВЕТА СОСНОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ,1066809002556,failed,2024-06-28,68.0,84.11.31,
3019007982,"ООО ""ПКФ ""КЕРАМЗИТ""",1133019001961,failed,2022-11-07,30.0,23.99.6,10000.0
2462031261,"АО ""ГАМБИТ""",1042402103105,failed,2022-10-18,24.0,22.21,1098000.0
6811005473,АДМИНИСТРАЦИЯ ДМИТРИЕВСКОГО ПОССОВЕТА НИКИФОРОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ,1066807000721,failed,2024-06-27,68.0,84.11.32,
2126003807,"ООО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ ЧЕБОКСАРЫ""",1022100971210,failed,2026-01-15,21.0,46.71,
7734003657,"ФГУП ""ГВСУ ПО СПЕЦИАЛЬНЫМ ОБЪЕКТАМ""",1037739019438,failed,2025-09-04,28.0,41.20,500000.0
3328009708,МЕЖРАЙОННАЯ ИФНС РОССИИ №14 ПО ВЛАДИМИРСКОЙ ОБЛАСТИ,1043302100555,failed,2023-03-27,33.0,84.11.4,
3327101228,"ГУП ""ВЛАДИМИРГРАЖДАНПРОЕКТ""",1033301800696,failed,2024-04-18,33.0,71.11,14000000.0
3811142918,"ООО ""СПЕЦХИММОНТАЖ""",1103850028017,failed,2023-03-29,38.0,43.99.5,15000.0
