company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,episode_peak_month,peak_stress_score,episode_total_events,episode_total_cases,company_registration_year,region_code,okved_main,authorized_capital
2311125398,"ООО ""КА-СТРОЙ""",1102311003222,failed,2022-10-03,2020-09-01,2.0,2.0,1.0,2010.0,23,25.11,48780.0
2311160089,"ООО ""ЮСК""",1132311008477,failed,2024-05-15,2020-09-01,1.0,1.0,1.0,2013.0,23,,
2311168842,"ООО ""МЕГАСТРОЙ""",1142311002240,failed,2024-12-12,2025-09-01,1.0,1.0,1.0,2014.0,23,,
2311177205,"ООО ""УК-КРАСНОДАР РЦ 23""",1142311012128,failed,2022-08-19,2020-10-01,1.0,2.0,2.0,2014.0,23,68.32,11000.0
2312006139,"ООО СМУ ""ГРАЖДАНСТРОЙ""",1022301428060,failed,2023-03-13,2020-06-01,4.0,21.0,16.0,1993.0,23,41.20,10000.0
2312068992,"НСТ ""ДРУЖБА""",1032304933583,failed,2024-09-13,2020-09-01,1.0,1.0,1.0,2000.0,23,68.32,
2312104922,"ООО ""СПЕЦСТРОЙМОНТАЖ""",1032307178749,failed,2025-09-29,2020-05-01,2.0,3.0,2.0,2003.0,23,41.20,100000.0
2312171340,"ООО ""СТРОЙИНВЕСТ""",1102312004387,failed,2023-05-27,2025-06-01,1.0,1.0,1.0,2010.0,23,71.12.2,16000.0
2312282146,"ООО ""ПК ""РДС""",1192375029164,failed,2023-03-16,2020-08-01,1.0,1.0,1.0,2019.0,23,42.11,100000.0
2313020030,"ЖСК ""ЕДИНСТВО""",1052307969340,failed,2023-03-02,2019-12-01,1.0,1.0,1.0,2005.0,23,41.2,
2314017633,"ООО СПП ""ДАРЫ КУБАНИ""",1052308526445,failed,2018-12-11,2018-11-01,2.0,2.0,1.0,2005.0,23,01.46,4015000.0
2315168314,"ООО ""КРЕПОСТЬ""",1112315009993,failed,2023-10-27,2020-06-01,1.0,1.0,1.0,2011.0,23,,
2315177407,"ООО ""ЮТС""",1122315006747,failed,2022-05-28,2020-09-01,2.0,2.0,1.0,2012.0,23,52.29,20000.0
2315983870,"ООО ""АЛЬТКОН""",1152315003378,failed,2021-04-14,2019-12-01,2.0,2.0,1.0,2015.0,23,46.39,10000.0
2315984986,"МУП ""ЕРЦ""",1152315004445,failed,2023-01-28,2020-08-01,1.0,1.0,1.0,2015.0,23,68.32,3000000.0
2318041972,"ООО ""СТРОЙ-ЦЕНТР""",1152366009070,failed,2023-12-07,2019-05-01,1.0,2.0,2.0,2015.0,23,41.20,10000.0
2319054163,"ООО ""ТРАНСМОСТ СОЧИ""",1132367001865,failed,2020-12-21,2020-06-01,2.0,5.0,4.0,2013.0,23,42.11,500000.0
2320085335,"ООО  ""ИДА""",1032311672733,failed,2022-05-26,2024-07-01,1.0,1.0,1.0,1999.0,23,71.11,10000.0
2320183653,"ООО ""АТЛАНТ""",1102366004828,failed,2023-04-02,2020-10-01,2.0,2.0,2.0,2010.0,23,43.99,10000.0
2320189736,"АО ""САХ ПО УБОРКЕ ГОРОДА""",1112366001593,failed,2020-07-16,2021-03-01,1.0,1.0,1.0,2011.0,23,38.1,98720000.0
2320248886,"ООО ""СТЭ-СЕРВИС""",1172375041926,failed,2022-10-27,2020-12-01,1.0,1.0,1.0,2017.0,23,68.32,10000.0
2321014714,ООО «Завод по изоляции труб»,1062321000026,failed,2023-07-19,2020-10-01,1.0,1.0,1.0,2006.0,23,25.61,20000000.0
2335015644,"ООО ""ГИППОКРАТ""",1092335000383,failed,2023-10-23,2020-08-01,1.0,1.0,1.0,2009.0,23,,
2337031232,"МУП ""ГОРКОММУНХОЗ""",1062337003992,failed,2024-04-04,2020-06-01,2.0,3.0,2.0,2006.0,23,37.00,12027109.0
2338010362,"ООО ""МАРКА""",1052321387304,failed,2018-12-03,2020-01-01,1.0,3.0,3.0,2005.0,23,01.46,10000.0
2340017189,"ООО ""КУЩЕВКА-ЛАДА""",1052322523560,failed,2022-12-18,2017-10-01,1.0,1.0,1.0,2005.0,23,68.32,100000.0
2364014701,"ООО ""СИГМА""",1162364051409,failed,2023-07-14,2020-11-01,1.0,1.0,1.0,2016.0,23,46.32,20000.0
2365021701,"ООО ""ЕВРОСТРОЙ""",1132365001053,failed,2023-08-29,2025-08-01,1.0,1.0,1.0,2013.0,23,43.11,100000.0
2372003855,"ООО ""МАГ-СТРОЙ""",1122372003192,failed,2022-07-25,2020-05-01,2.0,2.0,1.0,2012.0,23,41.20,86680.0
2376000171,"ООО ""СТР""",1172375047690,failed,2023-11-27,2025-09-01,1.0,1.0,1.0,2017.0,23,,
2407009000,"ООО ""БЛК""",1162468125709,failed,2024-09-06,2020-07-01,1.0,1.0,1.0,2016.0,24,,
2407063079,"ООО ""БОГУЧАНСКИЙ ЛПК""",1072420000234,failed,2022-05-23,2025-10-01,1.0,1.0,1.0,2007.0,24,02.20,526247000.0
2409000620,"ООО ""СЕРВИС-СТРОЙ""",1122443000107,failed,2022-11-10,2025-08-01,1.0,1.0,1.0,2012.0,24,43.99.1,10000.0
2443049023,"ООО УК ""ЖКК""",1172468036510,failed,2022-05-03,2025-04-01,1.0,1.0,1.0,2017.0,24,68.32.1,12500.0
2450034370,"ООО ""НЕПТУН ПЛЮС""",1172468070246,failed,2024-11-12,2019-07-01,2.0,2.0,1.0,2017.0,24,46.73,15000.0
2451000046,"ФГУП ""ПО КХК ЕНИСЕЙ""",1022402057743,failed,2011-03-21,2025-08-01,1.0,1.0,1.0,1992.0,24,36.00.2,
2452005632,"ООО ""УК ""ЖИЛКОМ""",1122452001165,failed,2023-06-29,2020-11-01,1.0,1.0,1.0,2012.0,24,,
2453001888,"ООО ""КЛЮЧ""",1022401483928,failed,2022-04-14,2023-02-01,1.0,1.0,1.0,2002.0,24,,
2460002402,"АО ""СЕЛЬЭЛЕКТРОСТРОЙ""",1022401788078,failed,2021-12-04,2025-08-01,1.0,2.0,2.0,1993.0,24,68.20.29,75980.0
2460218440,"ООО ""ЮВС ВОСТОК""",1092468039883,failed,2020-07-31,2020-07-01,4.0,4.0,2.0,2009.0,24,46.34.21,10000000.0
2460245910,"ООО ""АЛЬТЕРНАТИВА""",1132468021861,failed,2024-12-02,2020-10-01,1.0,1.0,1.0,2013.0,24,43.31,20400.0
2462026110,"ООО "" СТРОЙТЕХ-2002 """,1022402064409,failed,2021-04-15,2025-09-01,1.0,1.0,1.0,2002.0,24,52.29,
2462045708,"ООО ТД ""ФОРТУНА""",1162468051580,failed,2024-03-04,2020-07-01,1.0,1.0,1.0,2016.0,24,49.41,10000.0
2463030694,"ООО "" ИСКРА - ПРИМ """,1022402133632,failed,2022-05-14,2025-10-01,1.0,1.0,1.0,1995.0,24,26.30.5,
2463237410,"ООО ""СУ 208""",1122468026680,failed,2023-06-08,2025-08-01,1.0,1.0,1.0,2012.0,24,41.20,20000.0
2463253316,"ООО ""66 ПАРАЛЛЕЛЬ""",1142468009859,failed,2021-05-22,2019-04-01,1.0,1.0,1.0,2014.0,24,52.29,10000.0
2464047130,"ООО "" СТРОЙМИР """,1032402505035,failed,2023-07-01,2020-09-01,1.0,1.0,1.0,2003.0,24,43.2,10000.0
2464142425,"ООО ""КРЕПОСТЬ""",1182468023451,failed,2023-10-27,2021-08-01,1.0,1.0,1.0,2018.0,24,,
2465144908,"ООО НК ""НАФТА-СИБИРЬ""",1162468074230,failed,2022-08-26,2021-04-01,1.0,1.0,1.0,2016.0,24,46.71,10000.0
2465269304,"ООО ""СИБЭСКО""",1122468016175,failed,2021-10-09,2025-10-01,1.0,1.0,1.0,2012.0,24,71.1,100000.0
2465272219,"ООО ""ГЕОКЛИМАТ""",1122468027945,failed,2024-03-15,2018-02-01,1.0,1.0,1.0,2012.0,24,,
2465281990,"ООО ""МЕГАПОЛИС-СК""",1122468063079,failed,2024-03-04,2020-09-01,2.0,2.0,1.0,2012.0,24,41.2,26665.0
2466002078,"ООО ""КПНУ ЗАО ""ВСТМ""",1022402651644,failed,2024-01-01,2025-08-01,1.0,1.0,1.0,1997.0,24,43.22,10000.0
2466110845,"ООО ""СТРОЙКОМПЛЕКТ""",1032402964802,failed,2022-12-03,2023-09-01,1.0,1.0,1.0,2003.0,24,46.73.6,10000.0
2469002943,"ООО ""ЕНИСЕЙ""",1142457001587,failed,2023-01-28,2019-07-01,1.0,1.0,1.0,2014.0,24,11.05,10000.0
2502035106,"ООО ""ФЕДЕРАЛСТРОЙ""",1072502002946,failed,2024-06-06,2020-06-01,4.0,11.0,9.0,2007.0,25,42.11,10000.0
2508045171,"ООО ""ВОСТОКСТРОЙСЕРВИС""",1022500704137,failed,2023-03-05,2025-07-01,1.0,1.0,1.0,1999.0,25,49.41,10000.0
2508078018,"ООО ""МЫС ПОВОРОТНЫЙ""",1072508000993,failed,2022-10-03,2022-08-01,1.0,1.0,1.0,2007.0,25,41.20,12500.0
2509063705,"ООО ""ТЕПЛОСЕТЕВАЯ КОМПАНИЯ""",1092509000352,failed,2021-06-03,2024-09-01,1.0,1.0,1.0,2009.0,25,35.30.5,21000.0
2509079504,"ООО ""ИНСАЙД КОРПОРЕЙШИН """,1122509000074,failed,2021-02-22,2025-08-01,2.0,2.0,1.0,2012.0,25,68.32,10000.0
2526006520,"ООО ""ЛВК""",1172536030204,failed,2023-04-08,2025-09-01,1.0,1.0,1.0,2017.0,25,36.00,10000.0
2537014019,"ООО ""ТПФ ""БРИЗ""",1022501798076,failed,2023-08-03,2020-10-01,2.0,2.0,1.0,2000.0,25,45.31.1,40000.0
2540165515,"ООО ""УК ФРУНЗЕНСКОГО РАЙОНА""",1102540006470,failed,2022-07-21,2021-10-01,1.0,1.0,1.0,2010.0,25,68.32.1,14000.0
2540169260,"ООО СК ""ЛАБИРИНТ""",1112540001090,failed,2021-11-04,2025-03-01,1.0,1.0,1.0,2011.0,25,41.2,10000.0
2540233606,"ООО ""ФАР ИСТ ШИП МЕНЕДЖМЕНТ""",1182536007884,failed,2022-06-30,2023-03-01,1.0,1.0,1.0,2018.0,25,50.20,10000.0
2543125408,"ООО ""КОИ""",1182536015441,failed,2024-05-20,2022-06-01,1.0,1.0,1.0,2018.0,25,46.36,10000.0
2618011672,"ООО ""ИНТАР""",1022600964814,failed,2024-11-28,2020-07-01,2.0,2.0,1.0,1998.0,26,41.20,12000.0
2618801134,"ООО ""ЕВРОСТРОЙ 1""",1132651000987,failed,2020-02-06,2021-03-01,1.0,1.0,1.0,2013.0,26,41.20,10000.0
2625000336,"ОАО ""Винзавод ""Георгиевский""",1022601169612,failed,2024-01-29,2020-01-01,2.0,2.0,2.0,1992.0,26,11.02,10029360.0
2625802322,"ООО ""АГРОТЕХ-СЕРВИС""",1142651015088,failed,2023-10-13,2020-10-01,2.0,3.0,2.0,2014.0,26,52.29,10000.0
2627020585,"ООО ""ВОЕНИНВЕСТСТРОЙ КМВ""",1042600744097,failed,2020-12-24,2019-12-01,1.0,1.0,1.0,2004.0,26,43.11,10000.0
2627800144,"АО ""АВТОДОРОГИ КАВКАЗА""",1112651009305,failed,2023-02-25,2020-06-01,2.0,2.0,1.0,2011.0,26,42.11,5915500.0
2628049851,"ООО ""УК ДОМОУПРАВЛЕНИЕ №2 В ГОРОДЕ КИСЛОВОДСКЕ""",1072628001522,failed,2022-04-12,2023-07-01,1.0,1.0,1.0,2007.0,26,68.32.1,10000.0
2629800460,"ООО УК ""РЕМСТРОЙМОНТАЖ""",1122651022284,failed,2021-05-27,2019-10-01,2.0,4.0,2.0,2012.0,26,68.32.1,15000.0
2631039726,"ООО ""НЭМЗ""",1192651006459,failed,2023-03-19,2025-08-01,1.0,2.0,2.0,2019.0,26,24.10.2,10000.0
2632801168,"ООО УК ""СТРОЙ КОМ КМВ""",1112651013650,failed,2022-11-27,2020-06-01,1.0,1.0,1.0,2011.0,26,43.12,10000.0
2632808195,"ООО ""ТЭГ""",1132651014836,failed,2023-03-16,2020-10-01,1.0,1.0,1.0,2013.0,26,68.32.1,10000.0
2634037974,"ООО ""ТОРГ-ОПТ""",1022601949325,failed,2020-04-29,2020-04-01,2.0,5.0,4.0,1997.0,26,23.63,30000000.0
2634096105,"ООО ""СТАВАВТОКОМПЛЕКТ""",1162651057964,failed,2022-10-08,2025-09-01,2.0,2.0,2.0,2016.0,26,46.73,10000.0
2634808627,"ООО АК ""СТАВРОПОЛЬ АВТО""",1132651005651,failed,2020-08-06,2025-09-01,1.0,1.0,1.0,2013.0,26,29.10.2,1935010000.0
2635085145,"ООО ""Интерстрой""",1052604294313,failed,2014-08-25,2025-09-01,2.0,2.0,1.0,2005.0,26,43.11,10000.0
2635100805,"ООО ""МЕГА-СТРОЙ""",1072635008676,failed,2024-10-11,2019-08-01,1.0,1.0,1.0,2007.0,26,,
2635801960,"ООО ""МЕГАСТРОЙ СК""",1112651001044,failed,2022-10-30,2024-04-01,1.0,1.0,1.0,2011.0,26,46.73,35000.0
2635831192,"ООО ""ГИДРОСТРОЙ""",1142651016628,failed,2020-12-07,2023-08-01,1.0,1.0,1.0,2014.0,26,42.91.4,10000.0
2704023304,"ООО ""УК ""НАШ ДОМ СОВГАВАНЬ""",1142709000422,failed,2024-10-14,2023-09-01,1.0,1.0,1.0,2014.0,27,68.32,10000.0
2705001046,"МУП ""ТЕПЛОСЕРВИС""",1172724016520,failed,2023-12-01,2025-08-01,1.0,1.0,1.0,2017.0,27,35.30.14,860000.0
2707002775,"ООО ""СОБР""",1062713020853,failed,2024-12-18,2023-02-01,1.0,1.0,1.0,2006.0,27,66.19.6,10000.0
2709007440,"ООО ""ЛАН""",1022700712033,failed,2023-12-04,2020-11-01,2.0,5.0,4.0,1997.0,27,02.20,
2721135047,"ООО ""МАСТЕР-АВТО""",1062721022781,failed,2024-03-21,2020-08-01,1.0,1.0,1.0,2006.0,27,45.32,10000.0
2721195350,"ООО ""АВТОПАРКИНГ-СТИЛЬ""",1122721009553,failed,2024-05-29,2020-07-01,2.0,2.0,1.0,2012.0,27,52.21.24,10000.0
2721195455,"ООО ""ТУТТА""",1122721009696,failed,2021-05-20,2024-03-01,1.0,1.0,1.0,2012.0,27,41.2,10010000.0
2722089298,"ООО ""ХОЛОДОК""",1092722006838,failed,2025-11-24,2023-03-01,1.0,1.0,1.0,2009.0,27,95.22.1,29412.0
2722110430,"ООО "" ХАБТРИОН""",1122722001434,failed,2022-02-06,2020-12-01,1.0,1.0,1.0,2012.0,27,68.20,50000.0
2722115780,"ООО ""СТРОЙИНВЕСТ""",1122723006240,failed,2019-05-21,2025-07-01,1.0,1.0,1.0,2012.0,27,41.20,80000000.0
2723040175,"ООО ""ЭНЕРГО ТРЭЙД""",1022701200235,failed,2020-02-08,2024-09-01,1.0,1.0,1.0,1999.0,27,52.10.21,17000.0
2723046385,"ООО ""АЗИЯ ЭКСПОРТ""",1022701193206,failed,2024-07-05,2020-10-01,1.0,1.0,1.0,2001.0,27,02.20,
2723055767,"ООО ""АНТИКОР""",1032700450705,failed,2024-10-24,2019-10-01,4.0,7.0,5.0,2003.0,27,,
2723093561,"ООО ""АЛЬЯНС-СТРОЙИНДУСТРИЯ""",1072723004859,failed,2022-09-16,2025-06-01,3.0,4.0,3.0,2007.0,27,68.20.29,10000.0
2723139417,"ООО ""СК ДВ ПРАКТИК""",1112723003250,failed,2025-12-25,2020-07-01,1.0,1.0,1.0,2011.0,27,41.2,10000.0
2723147697,"ООО ""ЛАЗУРИТ""",1122721001798,failed,2024-01-12,2023-03-01,1.0,1.0,1.0,2012.0,27,,
2723169972,"ООО ""ЭНЕРГИЯ-ДВО""",1142723002058,failed,2024-05-28,2020-02-01,2.0,2.0,1.0,2014.0,27,49.41.1,10000.0
2724084753,"ООО ""НОРД""",1052700261184,failed,2023-02-27,2024-06-01,1.0,1.0,1.0,2005.0,27,55.10,100000.0
2724132245,"ООО ""АМУРПРОЕКТ""",1092724005054,failed,2025-03-05,2020-10-01,1.0,2.0,2.0,2009.0,27,71.12.2,10000.0
2725095966,"АО ""АТР""",1102722004010,failed,2024-09-09,2025-02-01,1.0,1.0,1.0,2010.0,27,01.11,20000.0
2804018210,"ООО ""ГИДРОСТОК""",1172801005850,failed,2024-11-21,2020-08-01,1.0,1.0,1.0,2017.0,28,37.00,10000.0
2808000774,"ООО ""НАШ ДОМ""",1162801054613,failed,2024-11-13,2018-01-01,1.0,1.0,1.0,2016.0,28,68.32.1,10000.0
2808017577,"ООО ""Тындатрансстрой""",1062808002476,failed,2023-03-09,2023-06-01,1.0,1.0,1.0,2006.0,28,41.20,10000.0
2816008030,ООО «Орион»,1042800258764,failed,2021-07-19,2022-12-01,1.0,1.0,1.0,2004.0,28,01.11.1,10000.0
2826005567,"ООО ""ТРАНС ЛАЙН""",1092808000317,failed,2023-05-02,2019-12-01,2.0,2.0,1.0,2009.0,28,46.1,10000.0
2828000476,"ЗАО СМП ""Бамстройпуть""",1022302796955,failed,2009-09-28,2019-05-01,1.0,1.0,1.0,1992.0,28,41.2,
2901195768,"АО ""УК ""ЭБМ""",1092901008276,failed,2025-08-13,2023-12-01,1.0,1.0,1.0,2009.0,29,69,49510000.0
2901219497,"ООО ""УК ""НОВОКОМ""",1112901010100,failed,2025-02-10,2019-08-01,2.0,2.0,2.0,2011.0,29,68.32,25000.0
2901284344,"ООО ""ЛОГИСТИК 29""",1172901004143,failed,2021-04-21,2020-08-01,2.0,5.0,4.0,2017.0,29,46.73,10000.0
2901286133,"ООО ""НЕРТУС""",1172901006960,failed,2023-08-21,2019-04-01,1.0,1.0,1.0,2017.0,29,56.10,10000.0
2901299527,"ООО ""УК ""ТАЙБОЛА""",1192901009840,failed,2024-11-02,2023-12-01,1.0,1.0,1.0,2019.0,29,68.32.1,10000.0
2902058588,"ЗАО ""СУ ""СМК""",1082902000840,failed,2023-03-03,2022-10-01,1.0,1.0,1.0,2008.0,29,43.99.7,10000.0
2902082767,"ООО ""ОПК""",1162901056691,failed,2025-02-27,2025-02-01,1.0,1.0,1.0,2016.0,29,41.20,13500.0
2902083785,"ООО ""А-КЛИНИК""",1162901066195,failed,2021-07-27,2020-09-01,2.0,2.0,1.0,2016.0,29,86.90.9,10000.0
2911006138,"ООО ""ЭКО-АЛЬТЕРНАТИВА""",1102918000426,failed,2024-06-06,2017-10-01,1.0,1.0,1.0,2010.0,29,16.29.1,100000.0
3009010009,"ООО ""ПРИВОЛЖСКАЯ ПМК""",1023000870265,failed,2023-04-22,2023-04-01,1.0,1.0,1.0,1999.0,30,42.91.2,1882000.0
3016044714,"ООО ""ИНТЕРСТРОЙ""",1053000605338,failed,2022-03-29,2025-03-01,1.0,1.0,1.0,2005.0,30,,
3016060346,"ООО ""ТЕХНОСТРОЙ""",1093016001176,failed,2023-12-25,2020-02-01,1.0,1.0,1.0,2009.0,30,,
3019013351,"ООО ""КАСПИЙПРОФСЕРВИС""",1143019003467,failed,2023-03-24,2025-03-01,1.0,1.0,1.0,2014.0,30,35.30.4,10000.0
3102003292,"ЗАО ""Племзавод ""Разуменский""",1023100508540,failed,2024-10-25,2019-09-01,1.3333333333333333,2.0,2.0,1997.0,31,01.41,15139224.0
3102009657,"ООО ""ГК ""СТРОЙДИСКОНТ""",1153130000341,failed,2022-09-12,2020-06-01,1.0,1.0,1.0,2015.0,31,46.73,300000.0
3121000410,"ООО ""РУССКИЕ СИСТЕМЫ ПОЖАРОТУШЕНИЯ""",1153130000770,failed,2022-08-09,2025-02-01,1.0,1.0,1.0,2015.0,31,41.20,10000.0
3121008507,"ООО ""ПСК ГЕРМЕС""",1183123032223,failed,2022-10-10,2020-03-01,1.0,2.0,2.0,2018.0,31,41.20,100000.0
3123060284,"ООО ""МОЙДОДЫР""",1023101639505,failed,2022-01-24,2020-05-01,1.0,1.0,1.0,2000.0,31,47.53.3,10000.0
3123300970,"ООО ""ЭКСПЕРТПРОЕКТСТРОЙ""",1123123008854,failed,2022-02-05,2024-04-01,1.0,1.0,1.0,2012.0,31,41.20,10000.0
3123332347,"ООО ""СТРОЙДОМ""",1133123021041,failed,2023-10-23,2020-01-01,1.0,1.0,1.0,2013.0,31,,
3123343363,"ООО ""ТЕХНАДЗОР""",1143123007455,failed,2023-10-20,2019-12-01,1.0,1.0,1.0,2014.0,31,,
3123343476,"ООО ""ТЮС-СМП-608""",1143123007543,failed,2025-02-07,2025-09-01,1.0,1.0,1.0,2014.0,31,42.11,10000.0
3123356718,"ООО ""КАСКАД""",1143123021040,failed,2024-08-28,2019-12-01,1.0,1.0,1.0,2014.0,31,,
3125008025,"АО ""БКХП""",1023101640671,failed,2024-05-28,2020-10-01,1.0,1.0,1.0,1992.0,31,10.91.1,29828.0
3209001682,"МУП ""МИРНИНСКИЙ ЖИЛКОМХОЗ""",1023201339699,failed,2022-02-04,2019-10-01,1.0,1.0,1.0,2001.0,32,68.32.1,
3232033146,"ООО ""ТЕХНОЭЛЕКТРОМОНТАЖ""",1023201068472,failed,2025-02-03,2020-02-01,2.0,4.0,2.0,2001.0,32,43.21,20000.0
3257046651,"ООО ""ПК АВ ""ОЙЛ""",1163256062474,failed,2022-08-19,2022-09-01,1.0,1.0,1.0,2016.0,32,46.71,10000.0
3301022356,"ОАО ""АКС""",1073339003407,failed,2025-12-26,2023-10-01,1.0,1.0,1.0,2007.0,33,35.30,100000.0
3303036019,"ООО ""ЭКОТЕХ""",1173328002935,failed,2022-06-16,2025-09-01,1.0,1.0,1.0,2017.0,33,38.11,10000.0
3306018949,"ООО ""ТЕХНОЛОГИЯ ТЕПЛА""",1183328003451,failed,2023-10-26,2025-08-01,1.0,1.0,1.0,2018.0,33,35.30.2,25000.0
3307006576,"МУП "" ТЕПЛОВЫЕ СЕТИ """,1023302154094,failed,2021-06-18,2025-09-01,1.0,1.0,1.0,1994.0,33,35.30.2,4053758.0
3307015161,МУП ПЖРЭП № 3,1023302156657,failed,2020-10-15,2020-05-01,1.5,5.0,4.0,2001.0,33,37.00,
3321034776,"ООО ""ВОДОКАНАЛ-СЕРВИС""",1173328017125,failed,2024-12-16,2025-02-01,1.0,1.0,1.0,2017.0,33,36.00,10000.0
3326011846,"ООО ""ДД""",1143326000168,failed,2024-03-25,2020-03-01,1.0,2.0,2.0,2014.0,33,41.20,25996000.0
3327105342,"ООО ""ВЕРТИКАЛЬ""",1113328008980,failed,2019-09-23,2025-10-01,1.0,1.0,1.0,2011.0,33,41.2,10000.0
3327839216,"ООО ""АЛЬФА""",1083327004298,failed,2023-10-27,2020-09-01,2.0,2.0,2.0,2008.0,33,,
3328015885,"ООО ""ЛЕГКО""",1163328069486,failed,2020-01-20,2020-01-01,2.0,2.0,1.0,2016.0,33,66.29,20000.0
3329073907,"ООО ""ГЕНСТРОЙ""",1123340003940,failed,2020-06-29,2025-09-01,1.0,1.0,1.0,2012.0,33,43.12,20000.0
3338007139,"ООО ""ЯРОПОЛЧЪ""",1103338000864,failed,2024-09-09,2023-11-01,1.0,1.0,1.0,2010.0,33,68.2,500000.0
3409011663,"МУП ""КХ СОВЕТСКОЕ""",1063455048293,failed,2024-05-30,2020-02-01,2.0,2.0,1.0,2006.0,34,68.32.1,11408308.0
3418101610,"ООО ""ПРИКАСПИЙНЕФТЕГАЗ""",1053478403879,failed,2023-07-27,2023-07-01,1.0,1.0,1.0,2005.0,34,46.71.2,22020000.0
3435109986,"ООО ""ВЭР""",1113435009852,failed,2023-04-28,2025-02-01,1.0,1.0,1.0,2011.0,34,33.14,20000.0
3443087687,"ООО ""КРЕО""",1083443005942,failed,2024-06-07,2023-06-01,1.0,1.0,1.0,2008.0,34,71.11.1,10000.0
3443920517,"ООО ""СТРОЙГАРАНТ""",1133443005189,failed,2023-06-16,2021-11-01,1.0,1.0,1.0,2013.0,34,41.2,10000.0
3443922881,"ООО ""ТД ВЕСМАШ""",1133443018280,failed,2023-09-11,2020-08-01,1.0,1.0,1.0,2013.0,34,46.69.5,10000.0
3453003774,"ООО ""ТЕПЛЫЙ ГОРОД""",1163443060010,failed,2025-06-25,2024-07-01,1.0,1.0,1.0,2016.0,34,35.30.14,10000.0
3458000449,"ООО ""ЭКОТРАНС""",1133458000246,failed,2022-07-14,2024-04-01,1.0,1.0,1.0,2013.0,34,,
3460016365,"ТСН ""ДОБРЫЙ ДОМ""",1143443017893,failed,2023-07-21,2020-07-01,2.0,2.0,2.0,2014.0,34,68.32,
3510008524,"ООО ""КФК""",1103536001095,failed,2023-07-14,2025-02-01,1.0,1.0,1.0,2010.0,35,,
3524011703,"ООО ""СЛАВЯНСКАЯ НОВЬ""",1073536000284,failed,2024-08-26,2019-02-01,1.0,1.0,1.0,2007.0,35,01.41,10000.0
3525006336,"ГУП Вологодской области ""Вологдаоблстройзаказчик""",1023500888113,failed,2023-11-27,2020-09-01,1.0,1.0,1.0,1992.0,35,70.22,6431929.0
3525014344,"ГЭП ""ВОЛОГДАОБЛКОММУНЭНЕРГО""",1023500870546,failed,2017-07-27,2025-09-01,2.0,3.0,2.0,1992.0,35,35.14,100000.0
3525041676,"ФГУП ""ВОЛОГОДСКОЕ"" ФСИН РОССИИ",1023500885231,failed,2022-01-14,2020-07-01,2.0,6.0,6.0,1994.0,35,10.11,541358.0
3525213558,"ООО ""ИНСТРОЙ""",1083525016519,failed,2022-09-29,2020-09-01,1.0,1.0,1.0,2008.0,35,,
3525299442,"ООО ""ГОЛДТРЕЙД""",1133525007770,failed,2022-09-19,2017-03-01,1.0,1.0,1.0,2013.0,35,41.20,20000.0
3525299964,"ООО ""ВОЛНА""",1133525008209,failed,2023-06-28,2019-10-01,1.0,1.0,1.0,2013.0,35,,
3525346741,"ООО ""ЗСХ""",1153525008867,failed,2025-11-18,2023-09-01,1.0,1.0,1.0,2015.0,35,23.51,10010000.0
3525358391,"АО ""ПАТП № 1""",1153525033023,failed,2023-12-28,2020-08-01,1.0,1.0,1.0,2015.0,35,49.31.21,303675000.0
3525406091,"ООО ""ПОСАД +""",1173525024287,failed,2024-11-12,2020-08-01,1.0,1.0,1.0,2017.0,35,46.73,20000.0
3526035033,"ООО ""ДЕД МОРОЗ-СЕРВИС""",1173525014079,failed,2025-05-20,2020-07-01,2.0,2.0,1.0,2017.0,35,79.11,100000.0
3528160223,"ООО ""СКИВ""",1093528010003,failed,2023-04-10,2020-05-01,2.0,2.0,1.0,2009.0,35,43.2,50000.0
3528192881,"ООО ""ГК ""МОНОЛИТСТРОЙ""",1123528008801,failed,2020-04-07,2020-03-01,1.0,1.0,1.0,2012.0,35,70.22,100000.0
3528205266,"ООО ""КВАДРА СТРОЙ""",1133528008570,failed,2023-02-21,2019-05-01,1.0,1.0,1.0,2013.0,35,43.99.5,10000.0
3528297316,"ООО ""БАНЗАЙ МОБАЙЛ""",1183525040907,failed,2023-05-11,2020-05-01,1.0,1.0,1.0,2018.0,35,47.42,10000.0
3616017342,"ООО ""ГАЗСТРОЙСЕРВИС""",1143668035400,failed,2022-03-03,2020-09-01,5.0,6.0,4.0,2014.0,36,41.20,250000.0
3628017442,"ООО ""НДСТ-АКТИВ""",1133668047281,failed,2023-04-16,2025-04-01,1.0,1.0,1.0,2013.0,36,23.99.2,20000.0
3662051620,"ООО ""ГРАНД-ЭКС""",1033600065784,failed,2024-09-13,2020-08-01,1.0,1.0,1.0,1999.0,36,46.31.2,3110833.0
3662075589,"ООО ""КАРАТ - МАСТЕР""",1023601570827,failed,2022-04-14,2017-07-01,2.0,2.0,2.0,2002.0,36,31.01,100000.0
3662075780,"ООО ""ВИЗИТ-ФАРМ""",1023601582740,failed,2024-02-10,2019-11-01,1.0,1.0,1.0,2002.0,36,47.73,10000.0
3662118218,"ООО ""ТД ""МОРОЗКО""",1063667299850,failed,2020-09-28,2022-09-01,1.0,1.0,1.0,2006.0,36,46.3,20000.0
